session_id,user_id,recipe_id,饮品名称,twin_tower_similarity,normalized_twin_similarity,state_score,flavor_score,scene_score,health_score,visual_score,rule_score,makeability_score,novelty_score,label,rank_target_score
S016,U016,R004,青柠桂花蜜乌龙,-0.6746,0.1627,0.1299,0.0,0.0625,1.0,0.0,0.2983,0.7,0.873,0,0.3048
S016,U016,R005,百香果乳酸绿茶,-0.6592,0.1704,0.0979,0.0,0.0556,1.0,0.0,0.2877,0.7,0.8923,0,0.3037
S016,U016,R006,百香果美式,-0.769,0.1155,0.1255,0.0,0.0625,1.0,0.0,0.297,0.7,0.8696,0,0.2876
S016,U016,R007,百香果美式（低咖啡因）,-0.7785,0.1108,0.0753,0.0,0.05,1.0,0.0,0.2801,0.7,0.7976,0,0.2747
S016,U016,R008,杨枝甘露,-0.5764,0.2118,0.1319,0.0,0.0625,1.0,0.0,0.2989,0.3,0.6125,0,0.2693
S016,U016,R009,鲜橙绿茶,-0.7685,0.1157,0.1084,0.0,0.0625,1.0,0.0,0.2919,0.7,0.8582,0,0.2848
S016,U016,R010,橙C美式,-0.7568,0.1216,0.1349,0.0,0.0714,1.0,0.0,0.3012,0.7,0.7773,0,0.287
S016,U016,R011,橙C美式（低咖啡因）,-0.7302,0.1349,0.0794,0.0,0.0556,1.0,0.0,0.2821,0.7,0.9533,0,0.2918
S016,U016,R012,鲜橙养乐多,-0.5979,0.2011,0.1244,0.0,0.0625,1.0,0.0,0.2967,0.7,0.6998,0,0.3089
S016,U016,R013,草莓奶昔,-0.501,0.2495,0.1349,0.0,0.0714,1.0,0.0,0.3012,0.7,0.7281,0,0.3293
S016,U016,R014,蓝莓奶昔,-0.505,0.2475,0.1355,0.0,0.0625,1.0,0.0,0.3,0.7,0.706,0,0.3269
S016,U016,R015,桃桃乌龙,-0.6047,0.1976,0.1211,0.0,0.0625,1.0,0.0,0.2957,0.7,0.5791,0,0.3012
S016,U016,R016,芒果奶昔,-0.5042,0.2479,0.1344,0.0,0.0625,1.0,0.0,0.2997,0.7,0.5531,0,0.3193
S016,U016,R017,柠迭莓萝气泡水,-0.6406,0.1797,0.0664,0.0,0.0625,1.0,0.0,0.2793,0.3,0.8948,0,0.2633
S016,U016,R018,茉莉苹果奶绿,-0.6162,0.1919,0.1502,0.0,0.0714,1.0,0.0,0.3058,0.7,0.905,0,0.32
S016,U016,R019,荔枝白茶,-0.5954,0.2023,0.1315,0.0,0.0625,1.0,0.0,0.2988,0.7,0.9679,0,0.3237
S016,U016,R020,超级吨吨桶,-0.7616,0.1192,0.1009,0.0,0.0556,1.0,0.0,0.2886,0.3,0.669,0,0.235
S016,U016,R021,芝士奶盖铁观音,-0.545,0.2275,0.1686,0.0,0.0714,1.0,0.0,0.3113,0.7,0.5721,0,0.3183
S016,U016,R022,抹茶椰青美式,-0.8109,0.0946,0.1444,0.0,0.0714,1.0,0.0,0.304,1.0,0.5458,0,0.2972
S016,U016,R023,草莓抹茶椰,-0.8329,0.0835,0.1409,0.0,0.0714,1.0,0.0,0.303,0.7,0.8819,0,0.2797
S016,U016,R024,柠檬草薄荷气泡水,-0.669,0.1655,0.0675,0.0,0.0625,1.0,0.0,0.2796,0.7,0.5098,0,0.2792
S016,U016,R025,蝶豆花柠檬气泡水,-0.6797,0.1602,0.0663,0.0,0.0625,1.0,0.0,0.2793,0.3,0.7112,0,0.2473
S016,U016,R026,泰式奶红,-0.4901,0.2549,0.0981,0.0,0.0,1.0,0.0,0.2794,1.0,0.7497,0,0.3524
S016,U016,R027,泰式奶绿,-0.5122,0.2439,0.1047,0.0,0.0,1.0,0.0,0.2814,1.0,0.9241,0,0.3582
S016,U016,R028,冰橙伯爵鸳鸯茶,-0.7691,0.1154,0.0992,0.0,0.0,1.0,0.0,0.2798,1.0,0.6835,0,0.3005
S016,U016,R029,伯爵红茶奶茶,-0.5209,0.2396,0.0784,0.0,0.0,1.0,0.0,0.2735,1.0,0.6883,0,0.3413
S016,U016,R030,焙茶豆乳,-0.4358,0.2821,0.0923,0.0,0.0,1.0,0.0,0.2777,1.0,0.6537,0,0.3564
S016,U016,R031,抹茶豆乳,-0.6658,0.1671,0.0907,0.0,0.0,1.0,0.0,0.2772,1.0,0.9931,0,0.3329
S016,U016,R032,抹茶拿铁,-0.7545,0.1228,0.0817,0.0,0.0,1.0,0.0,0.2745,1.0,0.7254,0,0.3028
S016,U016,R033,燕麦奶抹茶拿铁,-0.6576,0.1712,0.08,0.0,0.0,1.0,0.0,0.274,1.0,0.5241,0,0.3094
S016,U016,R034,椰奶抹茶拿铁,-0.7431,0.1284,0.0712,0.0,0.0,1.0,0.0,0.2713,1.0,0.5454,0,0.2943
S016,U016,R035,杏仁奶抹茶拿铁,-0.759,0.1205,0.08,0.0,0.0,1.0,0.0,0.274,1.0,0.6241,0,0.2967
S016,U016,R036,港式鸳鸯,-0.7648,0.1176,0.0648,0.0,0.0,1.0,0.0,0.2694,1.0,0.5288,0,0.2888
S016,U016,R037,拿铁,-0.7618,0.1191,0.08,0.0,0.0,1.0,0.0,0.274,1.0,0.5567,0,0.2928
S016,U016,R038,燕麦奶拿铁,-0.6768,0.1616,0.0886,0.0,0.0,1.0,0.0,0.2766,1.0,0.5458,0,0.3083
S016,U016,R039,椰奶拿铁,-0.7607,0.1196,0.0784,0.0,0.0,1.0,0.0,0.2735,1.0,0.9871,0,0.3143
S016,U016,R040,杏仁奶拿铁,-0.7581,0.1209,0.0886,0.0,0.0,1.0,0.0,0.2766,1.0,0.5564,0,0.2946
S016,U016,R041,拿铁（低咖啡因）,-0.7676,0.1162,0.0317,0.125,0.0,1.0,0.0,0.2845,1.0,0.7555,0,0.3065
S016,U016,R042,燕麦奶拿铁（低咖啡因）,-0.756,0.122,0.0317,0.125,0.0,1.0,0.0,0.2845,1.0,0.5801,0,0.2997
S016,U016,R043,椰奶拿铁（低咖啡因）,-0.7712,0.1144,0.03,0.1111,0.0,1.0,0.0,0.2812,1.0,0.8052,0,0.3068
S016,U016,R044,杏仁奶拿铁（低咖啡因）,-0.7657,0.1172,0.0317,0.125,0.0,1.0,0.0,0.2845,1.0,0.7118,0,0.3046
S016,U016,R045,卡布奇诺,-0.7665,0.1168,0.077,0.0,0.0,1.0,0.0,0.2731,1.0,0.821,0,0.3048
S016,U016,R046,卡布奇诺（低咖啡因）,-0.7698,0.1151,0.0284,0.1111,0.0,1.0,0.0,0.2808,1.0,0.8692,0,0.3101
S016,U016,R047,西班牙拿铁,-0.7635,0.1183,0.0659,0.0,0.0,1.0,0.0,0.2698,1.0,0.6516,0,0.2954
S016,U016,R048,西班牙拿铁（低咖啡因）,-0.7649,0.1175,0.0987,0.1111,0.0,1.0,0.0,0.3018,1.0,0.555,0,0.3047
S016,U016,R049,摩卡,-0.7665,0.1167,0.0641,0.0,0.0,1.0,0.0,0.2692,1.0,0.6974,0,0.2969
S016,U016,R050,燕麦奶摩卡,-0.7624,0.1188,0.0713,0.0,0.0,1.0,0.0,0.2714,1.0,0.9651,0,0.312
S016,U016,R051,椰奶摩卡,-0.7622,0.1189,0.0712,0.0,0.0,1.0,0.0,0.2714,1.0,0.8338,0,0.3054
S016,U016,R052,杏仁奶摩卡,-0.7656,0.1172,0.0794,0.0,0.0,1.0,0.0,0.2738,1.0,0.9311,0,0.3108
S016,U016,R053,摩卡（低咖啡因）,-0.7675,0.1163,0.101,0.125,0.0,1.0,0.0,0.3053,1.0,0.974,0,0.3268
S016,U016,R054,燕麦奶摩卡（低咖啡因）,-0.7606,0.1197,0.1004,0.125,0.0,1.0,0.0,0.3051,1.0,0.9083,0,0.3246
S016,U016,R055,椰奶摩卡（低咖啡因）,-0.7698,0.1151,0.0998,0.1111,0.0,1.0,0.0,0.3022,1.0,0.7342,0,0.313
S016,U016,R056,杏仁奶摩卡（低咖啡因）,-0.7662,0.1169,0.1004,0.125,0.0,1.0,0.0,0.3051,1.0,0.6488,0,0.3106
S016,U016,R057,dirty,-0.7645,0.1177,0.0716,0.0,0.0,1.0,0.0,0.2715,0.7,0.7819,0,0.2725
S016,U016,R058,燕麦奶dirty,-0.7604,0.1198,0.0794,0.0,0.0,1.0,0.0,0.2738,0.7,0.703,0,0.2703
S016,U016,R059,椰奶dirty,-0.7607,0.1197,0.0708,0.0,0.0,1.0,0.0,0.2712,0.7,0.9699,0,0.2824
S016,U016,R060,杏仁奶dirty,-0.7674,0.1163,0.0794,0.0,0.0,1.0,0.0,0.2738,0.7,0.9447,0,0.2811
S016,U016,R061,dirty（低咖啡因）,-0.7684,0.1158,0.0929,0.1111,0.0,1.0,0.0,0.3001,0.7,0.8124,0,0.2862
S016,U016,R062,燕麦奶dirty（低咖啡因）,-0.7648,0.1176,0.0929,0.1111,0.0,1.0,0.0,0.3001,0.7,0.9554,0,0.294
S016,U016,R063,椰奶dirty（低咖啡因）,-0.7667,0.1166,0.0917,0.1,0.0,1.0,0.0,0.2975,0.7,0.9905,0,0.2942
S016,U016,R064,杏仁奶dirty（低咖啡因）,-0.7675,0.1162,0.0929,0.1111,0.0,1.0,0.0,0.3001,0.7,0.5896,0,0.2752
S016,U016,R065,热可可,-0.529,0.2355,0.0684,0.2,0.0,1.0,0.0,0.3105,1.0,0.9097,0,0.3676
S016,U016,R066,燕麦奶热可可,-0.3763,0.3118,0.0774,0.2,0.0,1.0,0.0,0.3132,1.0,0.5708,0,0.3786
S016,U016,R067,杏仁奶热可可,-0.4195,0.2903,0.0774,0.2,0.0,1.0,0.0,0.3132,1.0,0.7152,0,0.3783
S016,U016,R068,玫瑰椰椰烤奶,-0.5087,0.2456,0.082,0.125,0.0,1.0,0.0,0.2996,1.0,0.719,0,0.3567
S016,U016,R069,玫瑰菊花茶,0.3993,0.6996,0.1218,0.25,0.0556,1.0,0.0,0.3449,1.0,0.8682,1,0.5935
S016,U016,R070,玫瑰陈皮茶,-0.1432,0.4284,0.1311,0.1667,0.0556,1.0,0.0,0.331,1.0,0.9979,0,0.4488
S016,U016,R071,金银花菊花茶,0.3839,0.6919,0.1239,0.2,0.0556,1.0,0.0,0.3355,1.0,0.5084,1,0.5686
S016,U016,R072,菊花柠檬茶,-0.6428,0.1786,0.1201,0.1429,0.0556,1.0,0.0,0.3229,1.0,0.7432,0,0.345
S016,U016,R073,薰衣草柠檬茶,-0.636,0.182,0.1194,0.125,0.0556,1.0,0.0,0.3191,1.0,0.6135,0,0.338
S016,U016,R074,百花茶,0.0689,0.5344,0.119,0.2,0.0556,1.0,0.0,0.334,1.0,0.8286,0,0.4788
S016,U016,R075,洛神花玫瑰茶,-0.0835,0.4583,0.13,0.2,0.0556,1.0,0.0,0.3373,1.0,0.6936,1,0.4969
S016,U016,R076,洛神花苹果茶,-0.5432,0.2284,0.1279,0.1667,0.0556,1.0,0.0,0.33,1.0,0.5486,0,0.3559
S016,U016,R077,金银花荷叶茶,-0.1116,0.4442,0.125,0.2,0.0556,1.0,0.0,0.3358,1.0,0.5021,1,0.4817
S016,U016,R078,百合玫瑰茶,0.4489,0.7244,0.1125,0.25,0.0556,1.0,0.0,0.3421,1.0,0.9394,1,0.6045
S016,U016,R079,陈皮苹果茶,-0.7744,0.1128,0.1289,0.1667,0.0556,1.0,0.0,0.3303,1.0,0.9944,0,0.3378
S017,U017,R001,薄荷柠檬气泡茶,-0.771,0.1145,0.0762,0.0,0.0,1.0,0.0,0.2729,0.7,0.8778,0,0.2768
S017,U017,R002,蜂蜜柠檬茶,-0.6165,0.1918,0.1129,0.0,0.25,1.0,0.0,0.3214,0.7,0.8981,0,0.3267
S017,U017,R003,葡萄柠檬茉莉花茶,-0.5345,0.2328,0.0854,0.0,0.0,1.0,0.0,0.2756,0.7,0.9088,0,0.3209
S017,U017,R004,青柠桂花蜜乌龙,-0.6404,0.1798,0.0849,0.0,0.0,1.0,0.0,0.2755,0.7,0.9549,0,0.3047
S017,U017,R005,百香果乳酸绿茶,-0.687,0.1565,0.0604,0.0,0.0,1.0,0.0,0.2681,0.7,0.859,0,0.2884
S017,U017,R006,百香果美式,-0.7871,0.1064,0.0177,0.0,0.0,1.0,0.0,0.2553,0.7,0.8129,0,0.2628
S017,U017,R007,百香果美式（低咖啡因）,-0.7895,0.1052,0.1248,0.0,0.1,1.0,0.0,0.3024,0.7,0.8251,0,0.2842
S017,U017,R008,杨枝甘露,-0.6056,0.1972,0.0739,0.0,0.0625,1.0,0.0,0.2815,0.3,0.8902,0,0.2702
S017,U017,R009,鲜橙绿茶,-0.7627,0.1187,0.0675,0.0,0.0,1.0,0.0,0.2703,0.7,0.5428,0,0.2603
S017,U017,R010,橙C美式,-0.7744,0.1128,0.0175,0.0,0.0,1.0,0.0,0.2552,0.7,0.8889,0,0.2688
S017,U017,R011,橙C美式（低咖啡因）,-0.7464,0.1268,0.133,0.0,0.1111,1.0,0.0,0.3066,0.7,0.6258,0,0.2836
S017,U017,R012,鲜橙养乐多,-0.6138,0.1931,0.1129,0.0,0.0625,1.0,0.0,0.2933,0.7,0.9881,0,0.319
S017,U017,R013,草莓奶昔,-0.53,0.235,0.0762,0.0,0.0714,1.0,0.0,0.2836,0.7,0.6658,0,0.3132
S017,U017,R014,蓝莓奶昔,-0.533,0.2335,0.0766,0.0,0.0625,1.0,0.0,0.2824,0.7,0.6702,0,0.3123
S017,U017,R015,桃桃乌龙,-0.5723,0.2139,0.0761,0.0,0.0,1.0,0.0,0.2728,0.7,0.7813,0,0.3067
S017,U017,R016,芒果奶昔,-0.5334,0.2333,0.0758,0.0,0.0625,1.0,0.0,0.2821,0.7,0.5579,0,0.3065
S017,U017,R017,柠迭莓萝气泡水,-0.6528,0.1736,0.0736,0.0,0.0,1.0,0.0,0.2721,0.3,0.8545,0,0.2559
S017,U017,R018,茉莉苹果奶绿,-0.607,0.1965,0.0939,0.0,0.0,1.0,0.0,0.2782,0.7,0.7647,0,0.3022
S017,U017,R019,荔枝白茶,-0.5653,0.2173,0.0865,0.0,0.0,1.0,0.0,0.276,0.7,0.6173,0,0.3011
S017,U017,R020,超级吨吨桶,-0.7789,0.1105,0.0699,0.0,0.0,1.0,0.0,0.271,0.3,0.6951,0,0.2254
S017,U017,R021,芝士奶盖铁观音,-0.5737,0.2132,0.02,0.0,0.0,1.0,0.0,0.256,0.7,0.5441,0,0.287
S017,U017,R022,抹茶椰青美式,-0.8421,0.0789,0.0266,0.0,0.0,1.0,0.0,0.258,1.0,0.6318,0,0.2753
S017,U017,R023,草莓抹茶椰,-0.8476,0.0762,0.0,0.0,0.0,1.0,0.0,0.25,0.7,0.749,0,0.2466
S017,U017,R024,柠檬草薄荷气泡水,-0.6951,0.1525,0.0764,0.0,0.0,1.0,0.0,0.2729,0.7,0.634,0,0.2779
S017,U017,R025,蝶豆花柠檬气泡水,-0.7049,0.1475,0.0748,0.0,0.0,1.0,0.0,0.2724,0.3,0.8557,0,0.247
S017,U017,R026,泰式奶红,-0.553,0.2235,0.0986,0.0,0.0,1.0,0.0,0.2796,1.0,0.9059,0,0.3493
S017,U017,R027,泰式奶绿,-0.5712,0.2144,0.0967,0.0,0.0,1.0,0.0,0.279,1.0,0.6367,0,0.3324
S017,U017,R028,冰橙伯爵鸳鸯茶,-0.788,0.106,0.0175,0.0,0.0,1.0,0.0,0.2552,1.0,0.8017,0,0.292
S017,U017,R029,伯爵红茶奶茶,-0.5728,0.2136,0.1474,0.0,0.3125,1.0,0.0,0.3411,1.0,0.5789,0,0.3572
S017,U017,R030,焙茶豆乳,-0.519,0.2405,0.1635,0.0,0.3125,1.0,0.0,0.3459,1.0,0.8168,0,0.3807
S017,U017,R031,抹茶豆乳,-0.7284,0.1358,0.1009,0.0,0.3125,1.0,0.0,0.3272,1.0,0.735,0,0.3315
S017,U017,R032,抹茶拿铁,-0.7731,0.1135,0.0817,0.0,0.3125,1.0,0.0,0.3214,1.0,0.9632,0,0.3325
S017,U017,R033,燕麦奶抹茶拿铁,-0.7188,0.1406,0.09,0.0,0.3125,1.0,0.0,0.3239,1.0,0.6178,0,0.3259
S017,U017,R034,椰奶抹茶拿铁,-0.7651,0.1175,0.0712,0.0,0.3125,1.0,0.0,0.3182,1.0,0.9904,0,0.3338
S017,U017,R035,杏仁奶抹茶拿铁,-0.777,0.1115,0.09,0.0,0.3125,1.0,0.0,0.3239,1.0,0.9647,0,0.333
S017,U017,R036,港式鸳鸯,-0.7805,0.1097,0.0728,0.0,0.3056,1.0,0.0,0.3177,1.0,0.9217,0,0.3275
S017,U017,R037,拿铁,-0.7801,0.11,0.09,0.0,0.3125,1.0,0.0,0.3239,1.0,0.9521,0,0.3319
S017,U017,R038,燕麦奶拿铁,-0.7334,0.1333,0.0982,0.0,0.3125,1.0,0.0,0.3263,1.0,0.6778,0,0.3274
S017,U017,R039,椰奶拿铁,-0.7793,0.1104,0.0879,0.0,0.3125,1.0,0.0,0.3233,1.0,0.6172,0,0.315
S017,U017,R040,杏仁奶拿铁,-0.7773,0.1113,0.0982,0.0,0.3125,1.0,0.0,0.3263,1.0,0.8178,0,0.3267
S017,U017,R041,拿铁（低咖啡因）,-0.7834,0.1083,0.1091,0.125,0.3125,1.0,0.0,0.3546,1.0,0.6839,0,0.3317
S017,U017,R042,燕麦奶拿铁（低咖啡因）,-0.775,0.1125,0.1091,0.125,0.3125,1.0,0.0,0.3546,1.0,0.99,0,0.3484
S017,U017,R043,椰奶拿铁（低咖啡因）,-0.7871,0.1064,0.1063,0.1111,0.3125,1.0,0.0,0.351,1.0,0.9355,0,0.342
S017,U017,R044,杏仁奶拿铁（低咖啡因）,-0.7839,0.1081,0.1091,0.125,0.3125,1.0,0.0,0.3546,1.0,0.6868,0,0.3317
S017,U017,R045,卡布奇诺,-0.784,0.108,0.0861,0.0,0.3125,1.0,0.0,0.3227,1.0,0.9717,0,0.3316
S017,U017,R046,卡布奇诺（低咖啡因）,-0.7864,0.1068,0.1037,0.1111,0.3125,1.0,0.0,0.3502,1.0,0.6074,0,0.3253
S017,U017,R047,西班牙拿铁,-0.7797,0.1101,0.0742,0.0,0.3056,1.0,0.0,0.3181,1.0,0.9538,0,0.3294
S017,U017,R048,西班牙拿铁（低咖啡因）,-0.7806,0.1097,0.0992,0.1111,0.3125,1.0,0.0,0.3489,1.0,0.5483,0,0.3228
S017,U017,R049,摩卡,-0.7832,0.1084,0.073,0.0,0.3,1.0,0.0,0.3169,1.0,0.8276,0,0.3219
S017,U017,R050,燕麦奶摩卡,-0.7817,0.1091,0.0798,0.0,0.3,1.0,0.0,0.3189,1.0,0.9238,0,0.3279
S017,U017,R051,椰奶摩卡,-0.7782,0.1109,0.0799,0.0,0.3056,1.0,0.0,0.3198,1.0,0.8448,0,0.325
S017,U017,R052,杏仁奶摩卡,-0.7821,0.1089,0.088,0.0,0.3056,1.0,0.0,0.3222,1.0,0.5753,0,0.3119
S017,U017,R053,摩卡（低咖啡因）,-0.7826,0.1087,0.1021,0.125,0.3125,1.0,0.0,0.3525,1.0,0.9229,0,0.3428
S017,U017,R054,燕麦奶摩卡（低咖啡因）,-0.7776,0.1112,0.1013,0.125,0.3125,1.0,0.0,0.3523,1.0,0.7012,0,0.3325
S017,U017,R055,椰奶摩卡（低咖啡因）,-0.7845,0.1077,0.1006,0.1111,0.3125,1.0,0.0,0.3493,1.0,0.9561,0,0.3427
S017,U017,R056,杏仁奶摩卡（低咖啡因）,-0.7824,0.1088,0.1013,0.125,0.3125,1.0,0.0,0.3523,1.0,0.7328,0,0.3333
S017,U017,R057,dirty,-0.7803,0.1098,0.0805,0.0,0.3056,1.0,0.0,0.32,0.7,0.9734,0,0.3011
S017,U017,R058,燕麦奶dirty,-0.7819,0.109,0.088,0.0,0.3056,1.0,0.0,0.3222,0.7,0.9567,0,0.301
S017,U017,R059,椰奶dirty,-0.7777,0.1112,0.0794,0.0,0.3056,1.0,0.0,0.3196,0.7,0.907,0,0.2981
S017,U017,R060,杏仁奶dirty,-0.7848,0.1076,0.088,0.0,0.3056,1.0,0.0,0.3222,0.7,0.6869,0,0.287
S017,U017,R061,dirty（低咖啡因）,-0.7848,0.1076,0.1021,0.1111,0.3125,1.0,0.0,0.3497,0.7,0.5433,0,0.2922
S017,U017,R062,燕麦奶dirty（低咖啡因）,-0.7817,0.1092,0.1021,0.1111,0.3125,1.0,0.0,0.3497,0.7,0.5083,0,0.291
S017,U017,R063,椰奶dirty（低咖啡因）,-0.7833,0.1083,0.1006,0.1,0.3125,1.0,0.0,0.3471,0.7,0.5282,0,0.2905
S017,U017,R064,杏仁奶dirty（低咖啡因）,-0.7844,0.1078,0.1021,0.1111,0.3125,1.0,0.0,0.3497,0.7,0.68,0,0.2991
S017,U017,R065,热可可,-0.5172,0.2414,0.1368,0.2,0.625,1.0,0.0,0.4248,1.0,0.689,0,0.4101
S017,U017,R066,燕麦奶热可可,-0.3685,0.3158,0.1547,0.2,0.625,1.0,0.0,0.4302,1.0,0.5348,0,0.4308
S017,U017,R067,杏仁奶热可可,-0.4074,0.2963,0.1547,0.2,0.625,1.0,0.0,0.4302,1.0,0.8592,0,0.4403
S017,U017,R068,玫瑰椰椰烤奶,-0.563,0.2185,0.1555,0.125,0.5714,1.0,0.0,0.4074,1.0,0.9546,0,0.4075
S017,U017,R069,玫瑰菊花茶,0.3997,0.6999,0.2319,0.25,0.6667,1.0,0.0,0.4696,1.0,0.8615,1,0.6493
S017,U017,R070,玫瑰陈皮茶,-0.0785,0.4607,0.2286,0.1667,0.6667,1.0,0.0,0.4519,1.0,0.6756,0,0.4984
S017,U017,R071,金银花菊花茶,0.3673,0.6837,0.2356,0.2,0.6667,1.0,0.0,0.4607,1.0,0.586,1,0.6259
S017,U017,R072,菊花柠檬茶,-0.6415,0.1793,0.1756,0.1429,0.6111,1.0,0.0,0.4229,1.0,0.6772,0,0.3869
S017,U017,R073,薰衣草柠檬茶,-0.6316,0.1842,0.1746,0.125,0.6111,1.0,0.0,0.419,1.0,0.8294,0,0.3945
S017,U017,R074,百花茶,0.0857,0.5428,0.227,0.2,0.6667,1.0,0.0,0.4581,1.0,0.7961,1,0.5859
S017,U017,R075,洛神花玫瑰茶,-0.0851,0.4575,0.227,0.2,0.6667,1.0,0.0,0.4581,1.0,0.7884,1,0.5557
S017,U017,R076,洛神花苹果茶,-0.528,0.236,0.224,0.1667,0.6667,1.0,0.0,0.4505,1.0,0.7309,0,0.4219
S017,U017,R077,金银花荷叶茶,-0.142,0.429,0.22,0.2,0.6667,1.0,0.0,0.456,1.0,0.8209,0,0.4964
S017,U017,R078,百合玫瑰茶,0.4432,0.7216,0.2375,0.25,0.6667,1.0,0.0,0.4713,1.0,0.8858,1,0.6589
S017,U017,R079,陈皮苹果茶,-0.7403,0.1298,0.2255,0.1667,0.6667,1.0,0.0,0.451,1.0,0.5359,0,0.3752
S018,U018,R001,薄荷柠檬气泡茶,-0.6306,0.1847,0.0762,0.0,0.0556,0.4,0.0,0.1312,0.7,0.6808,0,0.0
S018,U018,R002,蜂蜜柠檬茶,-0.0175,0.4913,0.0967,0.0,0.0625,1.0,0.0,0.2884,0.7,0.819,1,0.4627
S018,U018,R003,葡萄柠檬茉莉花茶,-0.3952,0.3024,0.0854,0.0,0.0625,1.0,0.0,0.285,0.7,0.6925,0,0.3387
S018,U018,R004,青柠桂花蜜乌龙,-0.5801,0.2099,0.0769,0.0,0.0625,1.0,0.0,0.2824,0.7,0.9445,0,0.3178
S018,U018,R005,百香果乳酸绿茶,-0.4656,0.2672,0.0306,0.0,0.0,1.0,0.0,0.2592,0.7,0.8134,0,0.3208
S018,U018,R006,百香果美式,-0.6501,0.175,0.0716,0.0,0.0625,0.4,0.0,0.1309,0.7,0.772,0,0.0
S018,U018,R007,百香果美式（低咖啡因）,-0.6706,0.1647,0.0344,0.0,0.0,0.4,0.0,0.1103,0.7,0.8082,0,0.0
S018,U018,R008,杨枝甘露,-0.4857,0.2572,0.008,0.0,0.0,1.0,0.0,0.2524,0.3,0.5349,0,0.2603
S018,U018,R009,鲜橙绿茶,-0.7358,0.1321,0.0764,0.0,0.0625,1.0,0.0,0.2823,0.7,0.9523,0,0.2909
S018,U018,R010,橙C美式,-0.6637,0.1681,0.0762,0.0,0.0625,0.4,0.0,0.1322,0.7,0.595,0,0.0
S018,U018,R011,橙C美式（低咖啡因）,-0.6402,0.1799,0.0344,0.0,0.0,0.4,0.0,0.1103,0.7,0.7473,0,0.0
S018,U018,R012,鲜橙养乐多,-0.2786,0.3607,0.0,0.0,0.0,1.0,0.0,0.25,0.7,0.5519,0,0.3363
S018,U018,R013,草莓奶昔,-0.3833,0.3083,0.0175,0.0,0.0,1.0,0.0,0.2552,0.7,0.958,0,0.3407
S018,U018,R014,蓝莓奶昔,-0.2793,0.3604,0.0177,0.0,0.0,1.0,0.0,0.2553,0.7,0.5596,0,0.339
S018,U018,R015,桃桃乌龙,-0.3385,0.3307,0.0865,0.0,0.0625,1.0,0.0,0.2853,0.7,0.9671,0,0.3625
S018,U018,R016,芒果奶昔,-0.3806,0.3097,0.0172,0.0,0.0,1.0,0.0,0.2552,0.7,0.8253,0,0.3345
S018,U018,R017,柠迭莓萝气泡水,-0.4664,0.2668,0.0214,0.0,0.0,0.4,0.0,0.1064,0.3,0.8047,0,0.0
S018,U018,R018,茉莉苹果奶绿,-0.1411,0.4295,0.0864,0.0,0.0625,1.0,0.0,0.2853,0.7,0.6849,0,0.3829
S018,U018,R019,荔枝白茶,-0.3442,0.3279,0.0865,0.0,0.0625,1.0,0.0,0.2853,0.7,0.8786,0,0.3571
S018,U018,R020,超级吨吨桶,-0.6516,0.1742,0.0324,0.0,0.0,1.0,0.0,0.2597,0.3,0.7205,0,0.2439
S018,U018,R021,芝士奶盖铁观音,0.0914,0.5457,0.0963,0.0,0.0625,1.0,0.0,0.2883,0.7,0.7042,1,0.4759
S018,U018,R022,抹茶椰青美式,-0.4421,0.2789,0.0944,0.0,0.0625,0.4,0.0,0.1377,1.0,0.9343,0,0.0
S018,U018,R023,草莓抹茶椰,-0.2753,0.3624,0.0942,0.0,0.0625,0.4,0.0,0.1376,0.7,0.6416,0,0.0
S018,U018,R024,柠檬草薄荷气泡水,-0.4751,0.2624,0.0177,0.0,0.0,0.4,0.0,0.1053,0.7,0.8628,0,0.0
S018,U018,R025,蝶豆花柠檬气泡水,-0.4766,0.2617,0.0169,0.0,0.0,0.4,0.0,0.1051,0.3,0.7802,0,0.0
S018,U018,R026,泰式奶红,-0.0707,0.4646,0.0901,0.0,0.0625,1.0,0.0,0.2864,1.0,0.8984,1,0.4864
S018,U018,R027,泰式奶绿,-0.0974,0.4513,0.0886,0.0,0.0625,1.0,0.0,0.286,1.0,0.7075,1,0.472
S018,U018,R028,冰橙伯爵鸳鸯茶,-0.6445,0.1777,0.0912,0.0,0.0625,0.4,0.0,0.1367,1.0,0.7158,0,0.0
S018,U018,R029,伯爵红茶奶茶,-0.3839,0.308,0.0879,0.0,0.0625,1.0,0.0,0.2858,1.0,0.5205,0,0.3624
S018,U018,R030,焙茶豆乳,-0.0183,0.4909,0.0923,0.0,0.0625,1.0,0.0,0.2871,1.0,0.672,1,0.4846
S018,U018,R031,抹茶豆乳,-0.3297,0.3352,0.1009,0.0,0.0625,0.4,0.0,0.1397,1.0,0.6298,0,0.0
S018,U018,R032,抹茶拿铁,-0.6439,0.1781,0.0923,0.0,0.0625,0.4,0.0,0.1371,1.0,0.8629,0,0.0
S018,U018,R033,燕麦奶抹茶拿铁,-0.3665,0.3168,0.1,0.0,0.0625,0.4,0.0,0.1394,1.0,0.649,0,0.0
S018,U018,R034,椰奶抹茶拿铁,-0.6396,0.1802,0.0923,0.0,0.0625,0.4,0.0,0.1371,1.0,0.5709,0,0.0
S018,U018,R035,杏仁奶抹茶拿铁,-0.6483,0.1758,0.1,0.0,0.0625,0.4,0.0,0.1394,1.0,0.5064,0,0.0
