session_id,user_id,recipe_id,饮品名称,是否通过规则过滤,过滤原因,state_score,flavor_score,scene_score,health_score,visual_score,final_rule_score,label,user_tags,recipe_tags
S009,U009,R029,伯爵红茶奶茶,True,,0.1474,0.2,0.25,1.0,0.0,0.3717,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,伯爵红茶、鲜奶、淡奶油、伯爵红茶-基底、鲜奶-风味、淡奶油-风味、伯爵红茶-中、鲜奶-主、淡奶油-少量、疲惫、困倦、低落、烦躁、想提神、想安抚、茶香、奶香、甜感、顺滑、浓郁、提神、专注、安抚、胃敏感慎用、夜间慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、伯爵奶茶、香滑温暖、安抚低落心情、暖色、高明度、圆润、柔和线条、地域元素、是、红茶、茶基类、基底、中、否、苦感、温热、满足、低糖、咖啡因敏感慎用、低饱和、植物元素、果香、仪式感、陪伴、奶基类、口感、控糖慎用
S009,U009,R030,焙茶豆乳,True,,0.1529,0.2,0.25,1.0,0.0,0.3734,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,焙茶、豆奶、焙茶-基底、豆奶-风味、焙茶-中、豆奶-主、疲惫、困倦、低落、烦躁、想提神、想安抚、茶香、奶香、甜感、顺滑、浓郁、提神、专注、安抚、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、焙茶豆乳、谷物香浓、温柔提神不燥、暖色、高明度、圆润、柔和线条、是、茶基类、基底、低、否、咖啡香、温热、满足、陪伴、咖啡因敏感慎用、低饱和、奶基类、口感、低负担、低刺激、低糖、无乳、植物元素
S009,U009,R031,抹茶豆乳,True,,0.1509,0.2,0.25,1.0,0.0,0.3728,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,抹茶、豆奶、抹茶-基底、豆奶-风味、抹茶-中、豆奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、茶香、奶香、甜感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、抹茶豆乳、清苦回甘、安抚又专注、冷色、高明度、圆润、柔和线条、是、茶基类、基底、高、否、苦感、仪式感、满足、控糖慎用、植物元素、奶基类、口感、温热、低负担、低刺激、低糖、无乳、暖色、低饱和
S009,U009,R032,抹茶拿铁,True,,0.1529,0.2,0.25,1.0,0.0,0.3734,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,抹茶、鲜奶、抹茶-基底、鲜奶-风味、抹茶-中、鲜奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、茶香、奶香、甜感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、抹茶拿铁、顺滑可口、咖啡因适中提神、冷色、高明度、圆润、柔和线条、是、茶基类、基底、高、否、苦感、仪式感、满足、控糖慎用、植物元素、奶基类、口感、温热、陪伴、暖色、低饱和
S009,U009,R033,燕麦奶抹茶拿铁,True,,0.14,0.2,0.25,1.0,0.0,0.3695,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,抹茶、燕麦奶、抹茶-基底、燕麦奶-风味、抹茶-中、燕麦奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、茶香、奶香、甜感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、燕麦抹茶拿铁、植物基、温和提神、冷色、高明度、圆润、柔和线条、是、茶基类、基底、高、否、苦感、仪式感、满足、控糖慎用、植物元素、奶基类、口感、低负担、轻盈、低刺激、陪伴、低糖、无乳、暖色、低饱和
S009,U009,R034,椰奶抹茶拿铁,True,,0.1423,0.1667,0.25,1.0,0.0,0.3635,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,抹茶、椰奶、抹茶-基底、椰奶-风味、抹茶-中、椰奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、茶香、奶香、果香、甜感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、椰香抹茶拿铁、热带风味、安抚放松、冷色、高明度、圆润、柔和线条、是、茶基类、基底、高、否、苦感、仪式感、满足、控糖慎用、植物元素、奶基类、口感、陪伴、释放、无乳、暖色
S009,U009,R035,杏仁奶抹茶拿铁,True,,0.14,0.2,0.25,1.0,0.0,0.3695,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,抹茶、杏仁奶、抹茶-基底、杏仁奶-风味、抹茶-中、杏仁奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、茶香、奶香、甜感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、杏仁奶抹茶、坚果香浓、低卡轻提神、冷色、高明度、圆润、柔和线条、是、茶基类、基底、高、否、苦感、仪式感、满足、控糖慎用、植物元素、奶基类、口感、轻盈、低负担、低刺激、陪伴、低糖、无乳、暖色、低饱和
S009,U009,R036,港式鸳鸯,True,,0.1217,0.1429,0.25,1.0,0.0,0.3526,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,红茶、浓缩咖啡、鲜奶、淡奶油、红茶-风味、浓缩咖啡-基底、鲜奶-风味、淡奶油-风味、红茶-少量、浓缩咖啡-少量、鲜奶-主、淡奶油-少量、疲惫、困倦、睡眠不足、低落、想提神、想安抚、想满足、咖啡香、茶香、奶香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、满足、咖啡因敏感慎用、胃敏感慎用、夜间慎用、乳糖不耐慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、港式鸳鸯、茶咖奶香、满足又提神、暖色、低饱和、流动线条、圆润、高明度、是、伯爵红茶、咖啡、茶基类、基底、中、否、温热、低糖、植物元素、柔和线条、果香、仪式感、陪伴、咖啡基类、风味、高、过瘾感、强对比、奶基类、口感
S009,U009,R037,拿铁,True,,0.14,0.0,0.25,1.0,0.0,0.3295,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,浓缩咖啡、鲜奶、浓缩咖啡-基底、鲜奶-风味、浓缩咖啡-中、鲜奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、经典拿铁、顺滑可口、日常提神首选、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、陪伴、控糖慎用
S009,U009,R038,燕麦奶拿铁,True,,0.1386,0.0,0.25,1.0,0.0,0.3291,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,浓缩咖啡、燕麦奶、浓缩咖啡-基底、燕麦奶-风味、浓缩咖啡-中、燕麦奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、燕麦拿铁、植物奶香、温和提神不胀肚、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、低负担、轻盈、低刺激、陪伴、无乳
S009,U009,R039,椰奶拿铁,True,,0.1379,0.0,0.25,1.0,0.0,0.3289,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,浓缩咖啡、椰奶、浓缩咖啡-基底、椰奶-风味、浓缩咖啡-中、椰奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、果香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、椰香拿铁、清甜顺滑、提神又解腻、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、陪伴、释放、无乳、控糖慎用、植物元素
S009,U009,R040,杏仁奶拿铁,True,,0.1386,0.0,0.25,1.0,0.0,0.3291,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,浓缩咖啡、杏仁奶、浓缩咖啡-基底、杏仁奶-风味、浓缩咖啡-中、杏仁奶-主、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、杏仁拿铁、坚果香浓、低碳水好选择、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、轻盈、低负担、低刺激、陪伴、无乳
S009,U009,R041,拿铁（低咖啡因）,True,,0.0212,0.125,0.25,1.0,0.0,0.3188,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,低因咖啡、鲜奶、低因咖啡-基底、鲜奶-风味、低因咖啡-中、鲜奶-主、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、低因拿铁、温和安抚、夜间也能喝、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、控糖慎用
S009,U009,R042,燕麦奶拿铁（低咖啡因）,True,,0.0212,0.125,0.25,1.0,0.0,0.3188,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,低因咖啡、燕麦奶、低因咖啡-基底、燕麦奶-风味、低因咖啡-中、燕麦奶-主、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因燕麦拿铁、植物基、放松低负担、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳
S009,U009,R043,椰奶拿铁（低咖啡因）,True,,0.02,0.1111,0.25,1.0,0.0,0.3157,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,低因咖啡、椰奶、低因咖啡-基底、椰奶-风味、低因咖啡-中、椰奶-主、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、果香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因椰香拿铁、清甜安抚、适合下午茶、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、释放、无乳、控糖慎用、植物元素
S009,U009,R044,杏仁奶拿铁（低咖啡因）,True,,0.0212,0.125,0.25,1.0,0.0,0.3188,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,低因咖啡、杏仁奶、低因咖啡-基底、杏仁奶-风味、低因咖啡-中、杏仁奶-主、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因杏仁拿铁、香浓低卡、放松心情、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳
S009,U009,R045,卡布奇诺,True,,0.1361,0.0,0.25,1.0,0.0,0.3283,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,浓缩咖啡、鲜奶、奶泡、浓缩咖啡-基底、鲜奶-风味、奶泡-口感、浓缩咖啡-中、鲜奶-主、奶泡-中、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、仪式感、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、卡布奇诺、绵密奶泡、提神又可口、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、陪伴、控糖慎用、装饰、轻盈
S009,U009,R046,卡布奇诺（低咖啡因）,True,,0.019,0.1111,0.25,1.0,0.0,0.3154,0,寒冷天气、通勤路上、疲惫、放松、温热、想提神、肉桂、茶香、热饮、无、东北、摄影、通勤、轻提神,低因咖啡、鲜奶、奶泡、低因咖啡-基底、鲜奶-风味、奶泡-口感、低因咖啡-中、鲜奶-主、奶泡-中、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、低因卡布、奶泡绵密、安抚不亢奋、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、控糖慎用、装饰、轻盈
